,448537,68873,5105,441373,115163,5572,54676537,667484,4831,110635,68827,3326,44201350,23665706,6014,3062316,636411,62978,37175,33613,443955,64722,2788,8813,5742832,11289,64646,135415564,28061,456201,460612,123631,2333,5959,2803,23672955,6249,5362124,3333,202225,23667299,60149,23973,3386,37542,13791,8478,3749,2256,5479530,5070,124093,6526396,9560989,64139,446987,3475,14720269,5337997,2764
448537,1.0,0.36363637,0.22950819,0.2826087,0.14473684,0.21276596,0.2631579,0.22916667,0.26865673,0.20289855,0.27083334,0.22580644,0.18681319,0.08196721,0.14285715,0.18421052,0.21428572,0.1827957,0.1923077,0.22580644,0.27586207,0.16666667,0.30769232,0.23188406,0.13636364,0.56666666,0.32142857,0.2820513,0.13432837,0.21917808,0.2,0.22058824,0.41025642,0.15873016,0.06896552,0.38,0.19354838,0.234375,0.2857143,0.21311475,0.28333333,0.14492753,0.0,0.2888889,0.1641791,0.4390244,0.3018868,0.17142858,0.1632653,0.23255815,0.2,0.24242425,0.20238096,0.2,0.18867925,0.1904762,0.09876543,0.21917808,0.21666667,0.22058824
68873,0.36363637,1.0,0.30882353,0.30357143,0.3116883,0.24561404,0.3030303,0.19672132,0.26923078,0.32876712,0.6304348,0.21621622,0.31182796,0.1594203,0.14705883,0.1954023,0.2375,0.24,0.16923077,0.3043478,0.3968254,0.22222222,0.2037037,0.20731707,0.1875,0.32608697,0.22222222,0.37349397,0.15384616,0.32051283,0.17460318,0.25974026,0.38,0.115384616,0.10144927,0.59615386,0.29411766,0.29166666,0.26229507,0.44262296,0.46774194,0.20779221,0.0,0.2631579,0.17948718,0.5869565,0.31746033,0.2631579,0.07575758,0.2371134,0.21311475,0.31506848,0.26373628,0.2777778,0.3275862,0.20754717,0.21176471,0.2875,0.20833333,0.27631578
5105,0.22950819,0.30882353,1.0,0.25714287,0.5064935,0.53571427,0.34666666,0.3968254,0.56164384,0.6231884,0.3432836,0.43835616,0.59302324,0.25,0.30985916,0.5063291,0.4074074,0.49462366,0.35820895,0.4189189,0.49275362,0.37313432,0.25,0.4074074,0.31632653,0.22580644,0.45070422,0.55421686,0.34615386,0.6388889,0.48333332,0.57746476,0.25373134,0.39726028,0.2638889,0.34246576,0.3918919,0.6615385,0.37313432,0.49275362,0.39473686,0.47945204,0.0,0.45,0.44594595,0.35384616,0.50769234,0.44155845,0.22857143,0.39175257,0.2361111,0.5205479,0.39784947,0.46575344,0.33333334,0.16176471,0.3882353,0.3882353,0.3783784,0.53424656
441373,0.2826087,0.30357143,0.25714287,1.0,0.1764706,0.16666667,0.46551725,0.2,0.34246576,0.35211268,0.37037036,0.18666667,0.32967034,0.14492753,0.18461539,0.21176471,0.24050634,0.28125,0.20967741,0.27142859,0.20833333,0.1875,0.4883721,0.225,0.17708333,0.33333334,0.3809524,0.29885057,0.17105263,0.34210527,0.15873016,0.31506848,0.61904764,0.22857143,0.13636364,0.36666667,0.24285714,0.29577464,0.35714287,0.3181818,0.3846154,0.24324325,0.055555556,0.22413793,0.22972973,0.35849056,0.2238806,0.17283951,0.12903225,0.25263157,0.25862068,0.41791046,0.21276596,0.19736843,0.38181818,0.23529412,0.13333334,0.30769232,0.2835821,0.4117647
115163,0.14473684,0.3116883,0.5064935,0.1764706,1.0,0.3243243,0.26966292,0.42857143,0.44827586,0.4939759,0.34210527,0.4625,0.47524753,0.20224719,0.32911393,0.50574714,0.3846154,0.46601942,0.33766234,0.60273975,0.4935065,0.33333334,0.15,0.29896906,0.516129,0.14285715,0.3068182,0.60227275,0.3448276,0.56626505,0.32894737,0.42528737,0.2,0.28089887,0.27160493,0.3253012,0.6197183,0.51898736,0.28395063,0.4935065,0.35632184,0.4117647,0.0,0.22222222,0.4,0.2987013,0.375,0.48192772,0.20987654,0.5154639,0.2948718,0.43023255,0.5955056,0.35227272,0.25301206,0.15189873,0.42857143,0.41304347,0.31034482,0.4090909
5572,0.21276596,0.24561404,0.53571427,0.16666667,0.3243243,1.0,0.25757575,0.2962963,0.45454547,0.36231884,0.2631579,0.29850745,0.38372093,0.24193548,0.31578946,0.4225352,0.23076923,0.3152174,0.3773585,0.24285714,0.44067797,0.4509804,0.24,0.2972973,0.16842106,0.13725491,0.39344263,0.35365853,0.3181818,0.3888889,0.47916666,0.42424244,0.2,0.23529412,0.28070176,0.29032257,0.23188406,0.42857143,0.23333333,0.328125,0.31343284,0.42857143,0.0,0.40816328,0.27142859,0.3207547,0.45454547,0.3478261,0.19298245,0.21875,0.18333334,0.32857144,0.2173913,0.30882353,0.27586207,0.1509434,0.31578946,0.2658228,0.18309858,0.44615385
54676537,0.2631579,0.3030303,0.34666666,0.46551725,0.26966292,0.25757575,1.0,0.28787878,0.44155845,0.43421054,0.4032258,0.32467532,0.42553192,0.22666667,0.26760563,0.2747253,0.32142857,0.37373737,0.22222222,0.34210527,0.2820513,0.2361111,0.3508772,0.32142857,0.34042552,0.23728813,0.42857143,0.4,0.45714286,0.38554215,0.24637681,0.37974682,0.44642857,0.47761193,0.17333333,0.33802816,0.31578946,0.43835616,0.30882353,0.42857143,0.33766234,0.2804878,0.0,0.25373134,0.35064936,0.39344263,0.2837838,0.31707317,0.16901408,0.45054945,0.2647059,0.44,0.41111112,0.3164557,0.3283582,0.2881356,0.26373628,0.3529412,0.5714286,0.41558442
667484,0.22916667,0.19672132,0.3968254,0.2,0.42857143,0.2962963,0.28787878,1.0,0.44117647,0.45454547,0.19354838,0.48333332,0.35955057,0.112676054,0.375,0.47142857,0.4,0.33695653,0.59574467,0.41269842,0.58181816,0.2881356,0.28,0.20987654,0.32941177,0.2,0.4032258,0.4125,0.45901638,0.47826087,0.3272727,0.43283582,0.30769232,0.24637681,0.29310346,0.1884058,0.4262295,0.46031746,0.43396226,0.359375,0.26760563,0.37313432,0.0,0.22413793,0.421875,0.2857143,0.3015873,0.46153846,0.3207547,0.4,0.3272727,0.46153846,0.3902439,0.24657534,0.26666668,0.14545454,0.29113925,0.39726028,0.2835821,0.37142858
4831,0.26865673,0.26923078,0.56164384,0.34246576,0.44827586,0.45454547,0.44155845,0.44117647,1.0,0.5641026,0.31578946,0.47435898,0.61538464,0.23529412,0.37333333,0.6329114,0.42528737,0.60215056,0.36486486,0.40243903,0.50666666,0.39726028,0.32352942,0.39325842,0.34951457,0.19444445,0.6142857,0.61627907,0.4375,0.5802469,0.45588234,0.6486486,0.34285715,0.31764707,0.4027778,0.31707317,0.37804878,0.6388889,0.34210527,0.4125,0.3809524,0.6164383,0.0,0.36619717,0.4625,0.3802817,0.35,0.5125,0.37142858,0.49484536,0.33783785,0.65753424,0.45833334,0.3764706,0.36,0.18666667,0.43820226,0.43820226,0.31764707,0.8208955
110635,0.20289855,0.32876712,0.6231884,0.35211268,0.4939759,0.36231884,0.43421054,0.45454547,0.5641026,1.0,0.3611111,0.5479452,0.6111111,0.18390805,0.38356164,0.5119048,0.4878049,0.5473684,0.41428572,0.46753246,0.5205479,0.3888889,0.33333334,0.28421053,0.34313726,0.2173913,0.48,0.63095236,0.36144578,0.68,0.32876712,0.57894737,0.3529412,0.30952382,0.2857143,0.30864197,0.44155845,0.63380283,0.35135135,0.5205479,0.4074074,0.5263158,0.0,0.30136988,0.5131579,0.35211268,0.39473686,0.4875,0.20512821,0.50526315,0.3108108,0.6081081,0.5,0.3372093,0.35135135,0.17567568,0.36956522,0.4651163,0.39240506,0.5584416
68827,0.27083334,0.6304348,0.3432836,0.37037036,0.34210527,0.2631579,0.4032258,0.19354838,0.31578946,0.3611111,1.0,0.24657534,0.36666667,0.17391305,0.1969697,0.20689656,0.2987013,0.34408602,0.14925373,0.3,0.34848484,0.2580645,0.24528302,0.25,0.25,0.26530612,0.2535211,0.38554215,0.18181819,0.38666666,0.171875,0.3243243,0.37254903,0.15789473,0.1,0.5272727,0.28985506,0.30555555,0.2580645,0.5614035,0.5862069,0.22077923,0.0,0.25862068,0.24,0.5744681,0.3548387,0.27631578,0.125,0.26041666,0.1904762,0.32876712,0.2888889,0.29166666,0.3448276,0.3265306,0.20930232,0.35064936,0.22222222,0.30666667
3326,0.22580644,0.21621622,0.43835616,0.18666667,0.4625,0.29850745,0.32467532,0.48333332,0.47435898,0.5479452,0.24657534,1.0,0.4680851,0.15662651,0.4920635,0.51898736,0.47435898,0.45833334,0.3939394,0.41333333,0.46478873,0.3880597,0.265625,0.185567,0.36842105,0.203125,0.44444445,0.54761904,0.43243244,0.56578946,0.3043478,0.46753246,0.25,0.27160493,0.2777778,0.22222222,0.4054054,0.43421054,0.29166666,0.42465752,0.27380952,0.49315068,0.0,0.31343284,0.45945945,0.27142859,0.3943662,0.64705884,0.3181818,0.47826087,0.2857143,0.47368422,0.47191012,0.2857143,0.25675675,0.09589041,0.35227272,0.41666666,0.37333333,0.44871795
44201350,0.18681319,0.31182796,0.59302324,0.32967034,0.47524753,0.38372093,0.42553192,0.35955057,0.61538464,0.6111111,0.36666667,0.4680851,1.0,0.26732674,0.29896906,0.6,0.45544556,0.65384614,0.37777779,0.4226804,0.47826087,0.32978722,0.29885057,0.42718446,0.44642857,0.18478261,0.5280899,0.6039604,0.40816328,0.6966292,0.37078652,0.6292135,0.3448276,0.39175257,0.3478261,0.33673468,0.40206185,0.58426964,0.32978722,0.47826087,0.4329897,0.56666666,0.0,0.36363637,0.50537634,0.35955057,0.39361703,0.51578945,0.2795699,0.5412844,0.34065935,0.6744186,0.48181817,0.44329897,0.43678162,0.30232558,0.45192307,0.43809524,0.42105263,0.6666667
23665706,0.08196721,0.1594203,0.25,0.14492753,0.20224719,0.24193548,0.22666667,0.112676054,0.23529412,0.18390805,0.17391305,0.15662651,0.26732674,1.0,0.12,0.22222222,0.23529412,0.36842105,0.093333334,0.18518518,0.175,0.16901408,0.07575758,0.47887325,0.33333334,0.08064516,0.175,0.1764706,0.18518518,0.18478261,0.26984128,0.18390805,0.071428575,0.29166666,0.20588236,0.2535211,0.18987341,0.25316456,0.1369863,0.175,0.2125,0.2375,0.022727273,0.18181819,0.18072289,0.16176471,0.2027027,0.22891566,0.11594203,0.2,0.1594203,0.18604651,0.18627451,0.28947368,0.16901408,0.20689656,0.47297296,0.26744187,0.25675675,0.22619048
6014,0.14285715,0.14705883,0.30985916,0.18461539,0.32911393,0.31578946,0.26760563,0.375,0.37333333,0.38356164,0.1969697,0.4920635,0.29896906,0.12,1.0,0.42105263,0.37333333,0.33333334,0.3559322,0.28767124,0.4375,0.7234042,0.2777778,0.15730338,0.21649484,0.2037037,0.46031746,0.3882353,0.32394367,0.37179488,0.3,0.4225352,0.19672132,0.19736843,0.29032257,0.17567568,0.29577464,0.3472222,0.30645162,0.3529412,0.20253165,0.4057971,0.0,0.2881356,0.18518518,0.18461539,0.4032258,0.35135135,0.3888889,0.33333334,0.3,0.35135135,0.33707866,0.23076923,0.265625,0.0625,0.27380952,0.38961038,0.15189873,0.36486486
3062316,0.18421052,0.1954023,0.5063291,0.21176471,0.50574714,0.4225352,0.2747253,0.47142857,0.6329114,0.5119048,0.20689656,0.51898736,0.6,0.22222222,0.42105263,1.0,0.4659091,0.54,0.49295774,0.42857143,0.49367088,0.42666668,0.2837838,0.31632653,0.3846154,0.16666667,0.51282054,0.5319149,0.4814815,0.6419753,0.46478873,0.6075949,0.26923078,0.3604651,0.4722222,0.22826087,0.4390244,0.556962,0.35443038,0.31111112,0.3152174,0.6621622,0.0,0.32467532,0.4878049,0.25609756,0.36144578,0.5180723,0.4027778,0.5,0.35064936,0.5180723,0.47959185,0.38636363,0.3375,0.13253012,0.4456522,0.43010753,0.3,0.6075949
636411,0.21428572,0.2375,0.4074074,0.24050634,0.3846154,0.23076923,0.32142857,0.4,0.42528737,0.4878049,0.2987013,0.47435898,0.45544556,0.23529412,0.37333333,0.4659091,1.0,0.5520833,0.32894737,0.41975307,0.37804878,0.29113925,0.32352942,0.37777779,0.4631579,0.2647059,0.43037975,0.4787234,0.38554215,0.43820226,0.19277108,0.4698795,0.32394367,0.25842696,0.24691358,0.25581396,0.39506173,0.4047619,0.30769232,0.36144578,0.30337077,0.37209302,0.0,0.3108108,0.42682928,0.30666667,0.30120483,0.44047618,0.2631579,0.5263158,0.3943662,0.44047618,0.4893617,0.2580645,0.30769232,0.17105263,0.42222223,0.7297297,0.31764707,0.35555556
62978,0.1827957,0.24,0.49462366,0.28125,0.46601942,0.3152174,0.37373737,0.33695653,0.60215056,0.5473684,0.34408602,0.45833334,0.65384614,0.36842105,0.33333334,0.54,0.5520833,1.0,0.3125,0.41414142,0.40816328,0.32291666,0.25,0.56842107,0.5769231,0.19354838,0.4375,0.62376237,0.37254903,0.57731956,0.31914893,0.58064514,0.25263157,0.31730768,0.26,0.27884614,0.3939394,0.5212766,0.29591838,0.4526316,0.35576922,0.43,0.0,0.28421053,0.46391752,0.28125,0.38541666,0.47474748,0.26041666,0.54545456,0.30526316,0.48979592,0.5,0.37864077,0.30927834,0.25274727,0.53,0.53,0.3838384,0.53125
37175,0.1923077,0.16923077,0.35820895,0.20967741,0.33766234,0.3773585,0.22222222,0.59574467,0.36486486,0.41428572,0.14925373,0.3939394,0.37777779,0.093333334,0.3559322,0.49295774,0.32894737,0.3125,1.0,0.2777778,0.47540984,0.36206895,0.36734694,0.23170732,0.23404256,0.23529412,0.40625,0.3647059,0.48387095,0.5441176,0.33333334,0.52307695,0.3148148,0.2535211,0.39285713,0.16438356,0.26760563,0.3768116,0.33898306,0.26760563,0.20779221,0.46153846,0.0,0.27586207,0.36231884,0.20967741,0.37096775,0.3802817,0.3272727,0.31182796,0.35714287,0.4,0.31460676,0.27027026,0.25396827,0.118644066,0.25,0.34615386,0.21917808,0.3943662
33613,0.22580644,0.3043478,0.4189189,0.27142859,0.60273975,0.24285714,0.34210527,0.41269842,0.40243903,0.46753246,0.3,0.41333333,0.4226804,0.18518518,0.28767124,0.42857143,0.41975307,0.41414142,0.2777778,1.0,0.35064936,0.20779221,0.265625,0.26373628,0.56626505,0.203125,0.38666666,0.49425286,0.325,0.41666666,0.32352942,0.32941177,0.28787878,0.33766234,0.22666667,0.3026316,0.9622642,0.47297296,0.29166666,0.42465752,0.30487806,0.31325302,0.0,0.20547946,0.47945204,0.30882353,0.26923078,0.38271606,0.22535211,0.5280899,0.42857143,0.47368422,0.5595238,0.25581396,0.3478261,0.21212122,0.35227272,0.33707866,0.45070422,0.39506173
443955,0.27586207,0.3968254,0.49275362,0.20833333,0.4935065,0.44067797,0.2820513,0.58181816,0.50666666,0.5205479,0.34848484,0.46478873,0.47826087,0.175,0.4375,0.49367088,0.37804878,0.40816328,0.47540984,0.35064936,1.0,0.4918033,0.27419356,0.25555557,0.25490198,0.20967741,0.43661973,0.5421687,0.35064936,0.5810811,0.41935483,0.5,0.2769231,0.21686748,0.2857143,0.3472222,0.36,0.5070422,0.4,0.45714286,0.38157895,0.46575344,0.0,0.3030303,0.27710843,0.4262295,0.46969697,0.5068493,0.26865673,0.4105263,0.29411766,0.4864865,0.41758242,0.39473686,0.3188406,0.114285715,0.3604651,0.4625,0.21686748,0.46052632
64722,0.16666667,0.22222222,0.37313432,0.1875,0.33333334,0.4509804,0.2361111,0.2881356,0.39726028,0.3888889,0.2580645,0.3880597,0.32978722,0.16901408,0.7234042,0.42666668,0.29113925,0.32291666,0.36206895,0.20779221,0.4918033,1.0,0.25925925,0.2,0.13592233,0.16363636,0.4,0.3764706,0.2739726,0.41333333,0.3508772,0.47058824,0.2,0.15384616,0.27419356,0.2112676,0.21333334,0.35211268,0.25,0.3188406,0.25333333,0.43283582,0.0,0.3392857,0.14457831,0.26666668,0.45762712,0.375,0.2542373,0.29473683,0.24193548,0.3561644,0.26881722,0.30136988,0.25,0.06349207,0.30864197,0.39473686,0.11111111,0.3888889
2788,0.30769232,0.2037037,0.25,0.4883721,0.15,0.24,0.3508772,0.28,0.32352942,0.33333334,0.24528302,0.265625,0.29885057,0.07575758,0.2777778,0.2837838,0.32352942,0.25,0.36734694,0.265625,0.27419356,0.25925925,1.0,0.18421052,0.16666667,0.36842105,0.49056605,0.26506025,0.24615385,0.34285715,0.2037037,0.41935483,0.5,0.2,0.24074075,0.19354838,0.234375,0.2923077,0.33333334,0.25396827,0.1884058,0.33333334,0.0,0.2857143,0.22058824,0.30612245,0.2542373,0.24285714,0.26530612,0.24719101,0.41304347,0.4032258,0.20454545,0.15277778,0.44680852,0.14583333,0.13253012,0.30555555,0.23809524,0.3968254
8813,0.23188406,0.20731707,0.4074074,0.225,0.29896906,0.2972973,0.32142857,0.20987654,0.39325842,0.28421053,0.25,0.185567,0.42718446,0.47887325,0.15730338,0.31632653,0.37777779,0.56842107,0.23170732,0.26373628,0.25555557,0.2,0.18421052,1.0,0.41836736,0.19444445,0.29885057,0.37623763,0.26373628,0.33333334,0.32,0.34065935,0.22077923,0.36585367,0.2625,0.30120483,0.24175824,0.37209302,0.21428572,0.25555557,0.3181818,0.2826087,0.0,0.32876712,0.3448276,0.27272728,0.33333334,0.30107528,0.18518518,0.3425926,0.26923078,0.3152174,0.3084112,0.44444445,0.2,0.27142859,0.42222223,0.4065934,0.33333334,0.34065935
5742832,0.13636364,0.1875,0.31632653,0.17708333,0.516129,0.16842106,0.34042552,0.32941177,0.34951457,0.34313726,0.25,0.36842105,0.44642857,0.33333334,0.21649484,0.3846154,0.4631579,0.5769231,0.23404256,0.56626505,0.25490198,0.13592233,0.16666667,0.41836736,1.0,0.14772727,0.28,0.4528302,0.39784947,0.375,0.21276596,0.29245284,0.18478261,0.35106382,0.22105263,0.23,0.5609756,0.34343433,0.23157895,0.33333334,0.24761905,0.26666668,0.0,0.15463917,0.46666667,0.20212767,0.20588236,0.3877551,0.23333333,0.63265306,0.34117648,0.37373737,0.6145833,0.3069307,0.2580645,0.2682927,0.4742268,0.375,0.47674417,0.31730768
11289,0.56666666,0.32608697,0.22580644,0.33333334,0.14285715,0.13725491,0.23728813,0.2,0.19444445,0.2173913,0.26530612,0.203125,0.18478261,0.08064516,0.2037037,0.16666667,0.2647059,0.19354838,0.23529412,0.203125,0.20967741,0.16363636,0.36842105,0.19444445,0.14772727,1.0,0.31578946,0.2625,0.14925373,0.25,0.1509434,0.2923077,0.4,0.17460318,0.10526316,0.3207547,0.171875,0.19402985,0.42222223,0.25,0.23809524,0.1594203,0.0,0.37209302,0.12857144,0.33333334,0.37254903,0.12162162,0.18367347,0.2159091,0.27083334,0.25757575,0.21428572,0.1969697,0.25490198,0.1590909,0.084337346,0.23287672,0.19354838,0.2173913
64646,0.32142857,0.22222222,0.45070422,0.3809524,0.3068182,0.39344263,0.42857143,0.4032258,0.6142857,0.48,0.2535211,0.44444445,0.5280899,0.175,0.46031746,0.51282054,0.43037975,0.4375,0.40625,0.38666666,0.43661973,0.4,0.49056605,0.29885057,0.28,0.31578946,1.0,0.45454547,0.44444445,0.5,0.41935483,0.63235295,0.43103448,0.32894737,0.36363637,0.29333332,0.36,0.5285714,0.421875,0.3783784,0.3125,0.5070422,0.0,0.36507937,0.37662336,0.359375,0.4057971,0.375,0.44067797,0.42553192,0.375,0.5714286,0.4021739,0.30864197,0.4,0.18181819,0.2857143,0.40963855,0.32894737,0.63235295
135415564,0.2820513,0.37349397,0.55421686,0.29885057,0.60227275,0.35365853,0.4,0.4125,0.61627907,0.63095236,0.38554215,0.54761904,0.6039604,0.1764706,0.3882353,0.5319149,0.4787234,0.62376237,0.3647059,0.49425286,0.5421687,0.3764706,0.26506025,0.37623763,0.4528302,0.2625,0.45454547,1.0,0.38297874,0.6436782,0.37349397,0.59302324,0.31325302,0.33684212,0.30337077,0.41379312,0.47126436,0.5647059,0.3764706,0.52380955,0.43956044,0.46153846,0.0,0.31764707,0.48314607,0.37804878,0.43023255,0.54545456,0.27586207,0.61616164,0.29545453,0.54545456,0.6145833,0.41935483,0.3448276,0.1954023,0.4019608,0.45918366,0.41111112,0.5568182
28061,0.13432837,0.15384616,0.34615386,0.17105263,0.3448276,0.3181818,0.45714286,0.45901638,0.4375,0.36144578,0.18181819,0.43243244,0.40816328,0.18518518,0.32394367,0.4814815,0.38554215,0.37254903,0.48387095,0.325,0.35064936,0.2739726,0.24615385,0.26373628,0.39784947,0.14925373,0.44444445,0.38297874,1.0,0.4512195,0.3432836,0.46753246,0.25,0.47142857,0.3529412,0.17857143,0.3164557,0.37974682,0.25675675,0.2682927,0.2159091,0.3625,0.0,0.22222222,0.45945945,0.2027027,0.2857143,0.45454547,0.29850745,0.43157893,0.26760563,0.4,0.40860215,0.35,0.2236842,0.21212122,0.33707866,0.3678161,0.45070422,0.39506173
